34,939,1
34,409,4
34,715,3
34,156,10
34,236,6
34,901,5
34,79,4
34,5,9
34,513,4
34,986,5
34,329,7
34,584,5
34,700,7
35,120,7
35,85,6
35,869,8
35,688,2
35,947,2
35,466,7
35,499,6
35,167,4
35,87,4
35,539,5
35,906,1
35,233,8
35,141,7
35,990,10
35,679,2
35,812,5
35,178,3
35,498,2
35,884,4
35,856,7
35,771,1
35,548,5
35,865,6
35,293,10
36,244,6
36,124,4
36,899,8
36,544,7
36,224,1
36,609,6
36,679,6
36,436,4
36,275,7
36,997,8
36,975,9
36,263,4
36,850,5
36,754,1
36,133,6
36,344,7
36,805,3
36,974,4
36,453,8
36,271,5
36,45,8
36,739,10
36,358,8
37,740,7
37,981,9
37,987,10
37,216,6
37,466,2
37,854,8
37,878,5
37,818,6
37,289,8
37,870,6
37,848,6
37,424,4
37,77,5
37,794,2
37,547,3
37,903,4
37,391,9
37,426,3
37,462,4
37,579,9
37,89,9
37,600,6
39,61,7
39,721,7
39,652,5
39,10,9
39,114,7
39,212,7
39,501,7
39,114,8
39,889,4
39,767,2
39,167,6
39,831,8
39,938,1
39,158,3
39,563,10
39,492,2
39,40,9
39,35,4
39,91,3
39,487,6
39,89,10
39,650,2
39,761,9
39,981,5
39,140,7
40,471,4
40,944,8
40,792,1
40,529,8
40,178,3
40,976,4
40,924,5
40,493,2
40,25,1
40,874,8
40,810,7
40,391,8
40,708,8
40,597,10
40,300,7
40,182,7
40,654,4
40,382,9
40,619,6
40,782,3
40,206,8
40,624,6
40,825,7
41,361,6
41,79,7
41,307,8
41,31,7
41,754,1
41,990,2
41,277,2
41,526,1
41,807,3
41,616,10
41,139,10
41,54,9
41,976,7
41,761,2
41,213,10
41,725,9
41,215,4
41,101,8
41,288,9
41,204,10
41,43,5
41,772,9
41,461,4
41,552,8
41,533,8
44,797,7
44,789,2
44,465,6
44,551,8
44,517,5
44,202,8
44,529,3
44,689,2
44,280,6
44,999,2
44,494,8
44,852,6
44,570,9
44,275,8
44,636,8
44,421,10
44,820,3
44,972,6
44,478,6
44,118,8
46,622,9
46,410,8
46,987,8
46,816,2
46,795,9
46,867,4
46,26,3
46,710,9
46,253,2
46,287,9
46,494,4
46,835,4
46,522,4
46,334,5
46,380,7
46,249,5
46,178,10
46,442,9
46,527,1
47,237,5
47,992,3
47,898,5
47,452,3
47,961,9
47,743,5
47,629,7
47,804,2
47,677,1
47,894,9
47,806,10
47,890,9
47,309,9
47,234,5
47,3,9
47,601,4
47,408,3
47,647,7
48,436,8
48,909,8
48,788,5
48,485,4
48,124,6
48,986,9
48,904,3
48,728,8
48,402,5
48,676,1
48,153,5
48,559,6
48,189,2
48,288,4
48,549,2
51,548,3
51,179,5
51,40,6
51,64,2
51,751,8
51,636,6
51,490,6
51,376,3
51,365,9
51,941,6
51,52,5
51,654,9
51,85,3
51,500,6
51,561,7
51,161,9
51,944,4
53,81,1
53,391,2
53,485,9
53,155,10
53,776,7
53,576,7
53,848,7
53,742,9
53,433,8
53,898,2
53,699,4
53,981,8
53,742,9
53,606,2
53,256,2
53,229,7
53,73,1
54,762,6
54,918,5
54,126,2
54,768,8
54,698,9
54,51,2
54,845,9
54,245,9
54,177,7
54,379,3
54,475,4
54,96,1
54,492,4
54,338,1
54,517,7
54,657,9
54,864,5
54,261,7
54,331,7
57,724,9
57,636,8
57,399,2
57,627,6
57,482,3
57,525,7
57,836,8
57,799,1
57,761,9
57,129,9
57,866,7
57,226,1
57,454,3
57,103,3
57,32,3
57,771,2
57,333,6
57,356,3
57,803,1
57,942,8
57,286,5
57,812,6
57,329,9
58,147,3
58,470,7
58,454,5
58,826,5
58,864,5
58,654,3
58,420,4
58,949,2
58,436,5
58,541,3
58,410,2
58,686,10
58,371,2
58,488,4
58,13,9
59,163,2
59,469,3
59,295,4
59,774,3
59,73,2
59,22,8
59,258,8
59,960,3
59,740,8
59,612,8
59,71,8
59,19,3
59,48,5
59,559,1
59,234,3
59,868,5
60,999,8
60,33,3
60,723,4
60,325,6
60,571,7
60,136,9
60,688,5
60,966,4
60,532,1
60,312,2
60,283,4
60,388,2
60,298,10
60,832,3
60,396,9
60,471,5
60,499,6
60,165,4
60,885,10
60,926,7
60,617,8
61,404,9
61,554,9
61,622,5
61,63,5
61,591,3
61,877,5
61,141,2
61,188,1
61,990,10
61,950,4
61,788,9
61,957,3
61,186,8
61,531,2
61,591,2
61,960,1
61,338,4
61,180,7
61,716,9
63,165,7
63,697,9
63,131,8
63,795,9
63,861,8
63,441,9
63,461,7
63,40,2
63,431,5
63,698,4
63,13,5
63,142,6
63,503,7
63,636,7
63,33,4
63,125,2
63,539,6
63,514,2
63,830,5
66,703,1
66,369,9
66,709,6
66,408,2
66,664,5
66,440,1
66,680,2
66,28,4
66,110,10
66,308,2
66,84,4
66,684,9
66,291,9
66,734,2
66,844,2
66,840,9
66,545,1
66,258,9
66,562,6
66,521,4
66,330,9
66,812,3
66,80,7
68,861,4
68,2,8
68,336,5
68,617,3
68,758,1
68,838,5
68,296,5
68,121,8
68,892,3
68,964,4
68,118,8
68,26,1
68,651,8
68,86,7
68,93,7
68,248,10
68,743,1
68,285,7
68,532,3
68,621,7
68,537,1
68,394,4
68,292,3
68,569,2
72,147,4
72,641,1
72,130,1
72,327,4
72,828,1
72,841,2
72,657,6
72,556,4
72,264,5
72,552,10
72,610,9
72,636,6
72,296,4
72,623,5
72,496,2
72,406,10
72,357,6
72,371,9
73,159,4
73,276,6
73,36,2
73,572,4
73,859,3
73,603,4
73,279,5
73,719,8
73,96,8
73,126,9
73,766,7
73,347,4
73,374,1
73,914,6
73,875,3
73,895,5
73,191,3
73,640,3
73,671,4
73,133,4
73,168,9
73,274,10
76,33,9
76,66,3
76,117,4
76,672,3
76,668,7
76,978,9
76,459,4
76,225,6
76,973,6
76,181,5
76,594,4
76,852,6
76,33,7
76,65,7
76,932,1
76,213,5
76,145,10
76,934,10
76,44,3
77,431,7
77,953,7
77,15,2
77,803,1
77,215,2
77,957,6
77,338,6
77,282,5
77,818,2
77,468,9
77,493,8
77,425,5
77,344,9
77,189,9
77,934,3
77,680,5
78,12,9
78,227,2
78,987,8
78,2,5
78,973,4
78,494,9
78,793,3
78,306,4
78,134,8
78,991,9
78,707,8
78,642,2
78,790,4
78,578,8
78,863,5
78,869,5
78,784,5
78,248,7
79,711,1
79,380,7
79,549,4
79,75,2
79,866,8
79,56,6
79,481,5
79,96,7
79,857,5
79,110,2
79,353,9
79,327,3
79,888,3
79,996,10
79,577,4
79,784,10
85,567,9
85,412,3
85,908,8
85,253,4
85,355,5
85,951,1
85,521,6
85,361,3
85,477,3
85,209,3
85,84,10
85,949,3
85,257,5
85,678,8
85,636,6
85,9,3
85,267,8
85,46,5
87,504,3
87,150,3
87,82,5
87,207,6
87,473,3
87,789,4
87,441,10
87,826,4
87,978,5
87,323,1
87,613,3
87,428,4
87,749,4
87,770,5
87,224,6
87,227,6
88,284,4
88,905,8
88,743,7
88,808,2
88,946,5
88,298,9
88,427,5
88,689,2
88,988,2
88,228,5
88,184,9
88,210,7
88,7,4
88,575,3
88,465,9
88,127,3
90,59,7
90,84,9
90,74,5
90,336,4
90,446,2
90,859,8
90,89,3
90,701,9
90,870,9
90,820,6
90,563,5
90,854,6
90,19,3
90,127,8
90,289,3
90,203,3
90,281,4
95,826,9
95,354,9
95,534,8
95,317,6
95,303,5
95,928,2
95,619,2
95,936,6
95,150,8
95,468,6
95,882,8
95,774,3
95,60,10
95,861,1
95,590,5
95,851,2
95,388,3
95,957,9
95,429,8
97,800,3
97,222,7
97,554,2
97,396,2
97,366,10
97,341,9
97,231,1
97,659,4
97,118,3
97,715,1
97,611,5
99,56,6
99,698,3
99,668,1
99,151,7
99,719,6
99,727,10
99,394,2
99,25,7
99,867,2
99,444,7
99,175,1
99,812,8
99,667,1
99,143,5
99,106,10
99,160,8
99,797,9
99,697,9
99,566,3
99,452,7
99,882,10
99,990,2
99,681,4
99,23,1
99,693,10
101,522,8
101,73,6
101,603,8
101,675,1
101,760,2
101,831,3
101,282,7
101,988,1
101,50,9
101,931,6
102,54,4
102,595,8
102,360,5
102,258,6
102,81,3
102,41,2
102,589,1
102,403,3
102,746,10
102,687,8
102,498,8
102,185,6
102,191,4
102,56,8
102,620,3
102,489,4
103,500,5
103,480,5
103,769,3
103,350,9
103,981,8
103,746,9
103,305,2
103,902,5
103,990,9
103,637,7
103,971,4
103,619,2
103,270,2
103,134,6
103,846,2
105,480,7
105,672,8
105,686,5
105,352,8
105,56,2
105,62,6
105,667,7
105,111,5
105,337,8
105,619,3
105,462,1
105,434,5
105,1000,2
105,172,2
105,730,4
107,488,2
107,443,2
107,702,5
107,984,3
107,485,2
107,748,7
107,187,10
107,385,7
107,865,9
107,486,9
107,73,1
107,86,5
107,909,4
107,337,5
107,451,5
107,441,2
107,845,9
107,883,4
107,475,1
110,434,2
110,688,7
110,694,7
110,693,5
110,775,1
110,737,3
110,469,3
110,890,1
110,887,2
110,840,2
110,99,10
110,561,5
110,923,7
110,800,9
110,243,8
110,715,1
110,54,7
110,590,5
110,934,4
110,326,2
110,573,7
110,710,10
110,738,5
110,464,9
110,761,3
110,531,4
111,843,9
111,552,7
111,177,2
111,182,3
111,808,7
111,618,7
111,783,2
111,362,6
111,157,3
111,403,8
111,460,5
111,819,4
111,365,9
111,456,8
111,836,2
111,742,1
113,127,9
113,883,8
113,806,2
113,545,4
113,27,6
113,660,8
113,664,6
113,58,3
113,210,7
113,808,8
113,622,9
113,456,1
113,47,8
113,755,3
114,706,8
114,542,2
114,727,8
114,172,3
114,128,2
114,600,3
114,505,1
114,562,2
114,378,10
114,426,4
114,887,4
114,73,4
114,79,6
114,984,2
114,522,5
114,957,9
114,703,3
114,688,3
114,352,7
115,948,9
115,543,9
115,240,9
115,438,7
115,873,10
115,855,3
115,316,4
115,976,8
115,901,3
115,538,8
115,92,9
115,495,4
115,421,8
115,646,9
115,387,7
115,317,3
115,465,8
115,674,4
115,669,4
115,651,10
115,768,5
117,889,5
117,219,4
117,106,7
117,643,4
117,562,3
117,53,8
117,968,2
117,364,9
117,306,3
117,24,6
117,185,3
117,296,1
117,293,5
117,712,4
117,96,10
117,186,2
117,322,5
117,378,2
117,745,5
118,46,10
118,932,9
118,581,2
118,315,9
118,118,8
118,117,1
118,433,4
118,598,8
118,622,1
118,175,6
118,964,4
118,208,6
119,907,9
119,924,5
119,430,7
119,340,3
119,247,3
119,311,5
119,173,8
119,953,5
119,98,9
119,380,2
119,817,8
119,221,10
119,646,5
119,598,7
119,397,2
119,454,9
120,824,3
120,512,7
120,461,6
120,187,3
120,701,4
120,554,6
120,386,2
120,980,1
120,343,2
120,827,7
120,973,3
120,865,4
120,171,6
120,296,2
120,912,9
120,700,3
122,567,5
122,773,2
122,27,7
122,633,1
122,23,6
122,529,7
122,136,8
122,541,9
122,519,4
122,17,4
122,908,5
122,524,9
122,647,6
122,70,9
122,775,8
122,688,4
122,849,1
122,764,10
122,327,8
122,901,9
122,899,6
122,231,3
122,496,4
122,215,7
123,445,8
123,502,7
123,568,2
123,757,5
123,883,4
123,838,2
123,92,8
123,995,1
123,364,3
123,239,2
123,852,4
123,4,5
123,238,5
123,351,8
123,632,5
123,900,8
123,3,6
123,58,9
123,47,10
123,823,9
124,555,9
124,190,7
124,355,6
124,297,7
124,162,8
124,3,10
124,949,6
124,701,2
124,361,4
124,687,3
124,81,5
124,86,4
124,902,1
124,879,7
124,865,6
124,622,9
124,726,4
124,431,1
124,530,4
124,108,3
124,731,5
125,356,1
125,520,6
125,221,8
125,441,8
125,420,5
125,430,6
125,915,9
125,307,4
125,919,3
125,330,5
125,881,6
125,629,1
125,514,3
125,716,3
125,53,2
125,432,9
125,237,2
125,318,5
125,249,6
125,395,2
125,476,3
125,261,1
125,732,7
125,29,9
125,92,9
125,647,4
129,296,9
129,980,9
129,431,1
129,84,2
129,229,8
129,207,6
129,389,4
129,651,4
129,775,1
129,699,2
129,544,5
129,598,5
129,134,10
130,110,1
130,43,7
130,579,4
130,867,7
130,96,5
130,874,10
130,363,6
130,671,2
130,194,8
130,10,4
130,931,2
130,131,2
130,734,7
130,355,1
130,320,3
130,887,5
130,160,3
130,145,2
130,677,9
130,352,9
130,742,5
130,467,3
130,413,2
131,8,2
131,443,7
131,876,4
131,23,2
131,146,9
131,494,2
131,571,5
131,918,4
131,518,9
131,922,6
131,167,9
131,549,7
131,828,4
131,439,10
131,490,3
131,199,3
131,110,7
131,299,4
131,339,2
131,445,2
131,91,6
131,971,7
134,517,9
134,874,2
134,428,1
134,365,4
134,743,4
134,189,2
134,93,2
134,204,4
134,985,7
134,804,3
134,832,2
134,949,8
134,864,5
134,553,3
134,488,2
136,576,3
136,560,2
136,80,5
136,858,4
136,877,7
136,405,3
136,205,1
136,233,4
136,350,10
136,297,3
136,246,7
136,111,1
136,369,1
136,631,1
136,468,4
136,417,10
136,491,4
136,891,8
136,704,5
136,768,7
136,9,8
136,840,6
136,5,4
136,878,9
136,122,6
136,382,9
136,933,9
136,440,1
136,309,10
137,73,8
137,770,1
137,85,8
137,982,5
137,377,4
137,864,5
137,13,7
137,517,8
137,398,9
137,600,1
137,945,9
137,12,3
137,435,2
137,164,7
137,113,9
137,530,8
137,574,6
137,740,10
137,668,8
137,420,6
137,85,9
137,333,4
137,285,9
148,3,2
148,480,4
148,84,3
148,664,8
148,32,9
148,17,9
148,875,10
148,954,8
148,623,4
148,198,6
148,63,2
148,447,2
151,784,10
151,88,5
151,347,7
151,795,9
151,368,2
151,379,5
151,5,2
151,252,3
151,761,1
151,273,7
151,725,4
151,521,5
151,877,9
151,295,9
151,270,9
151,984,6
151,585,9
151,840,3
151,732,3
151,244,5
151,600,10
151,638,6
151,943,9
151,985,8
151,947,9
151,679,3
152,716,8
152,321,5
152,373,3
152,103,7
152,755,7
152,465,10
152,438,3
152,138,8
152,115,5
152,973,8
152,335,4
152,95,9
152,754,6
152,674,7
152,769,6
152,91,7
152,473,9
152,330,8
152,593,3
152,704,8
152,648,3
152,797,7
152,465,3
152,71,4
152,181,8
152,910,5
152,352,7
152,67,2
152,829,5
152,669,1
153,875,9
153,786,5
153,660,5
153,264,6
153,330,2
153,801,7
153,112,2
153,8,5
153,567,9
153,852,3
153,68,9
153,123,2
153,487,5
153,90,10
153,604,4
153,364,7
153,975,8
153,824,10
153,677,9
153,292,6
153,713,6
154,430,10
154,528,4
154,29,9
154,722,3
154,731,9
154,561,4
154,557,9
154,533,5
154,879,3
154,621,3
154,175,5
154,418,6
154,332,6
154,374,9
154,161,6
154,852,10
154,252,5
154,964,5
154,149,4
154,308,2
154,379,8
154,2,8
154,113,9
154,149,2
155,787,6
155,482,1
155,908,9
155,321,8
155,890,4
155,663,6
155,499,4
155,299,8
155,430,3
155,486,7
155,636,5
155,574,4
155,657,9
155,286,4
155,947,5
155,898,9
155,802,3
155,401,4
155,994,9
155,270,9
155,960,1
155,117,2
155,801,6
155,691,10
155,212,5
155,449,8
156,724,5
156,786,8
156,593,8
156,427,5
156,214,2
156,155,3
156,520,10
156,581,2
156,251,1
156,840,5
156,72,3
156,773,6
156,914,5
156,92,6
156,701,5
156,811,8
156,929,5
156,698,10
158,780,10
158,702,5
158,188,3
158,194,9
158,751,5
158,103,3
158,197,3
158,507,10
158,700,6
158,946,8
158,688,4
158,328,8
158,522,7
158,237,9
158,792,3
158,133,5
158,284,3
158,275,2
158,450,7
158,488,8
158,881,6
158,175,2
158,159,6
158,742,3
160,932,8
160,102,2
160,250,8
160,52,9
160,450,1
160,467,4
160,732,2
160,945,2
160,564,10
160,974,9
160,214,8
160,282,7
160,233,2
160,345,7
160,600,6
163,61,5
163,487,10
163,976,1
163,882,3
163,662,3
163,877,7
163,743,2
163,284,6
163,323,4
163,481,6
163,716,2
163,611,7
163,63,8
163,742,4
163,479,1
163,971,2
163,973,9
163,685,3
163,319,4
163,765,8
163,108,2
163,16,7
163,437,8
163,187,7
163,586,9
163,420,2
163,749,7
163,893,4
163,122,9
163,96,8
163,744,9
163,930,2
163,741,9
163,644,2
164,683,1
164,747,5
164,489,4
164,512,8
164,186,2
164,683,4
164,918,5
164,410,1
164,258,7
164,418,4
164,999,6
164,656,2
164,401,7
164,729,2
164,119,9
164,994,8
164,586,9
164,551,10
165,172,9
165,686,2
165,510,6
165,414,6
165,296,6
165,589,6
165,11,1
165,392,2
165,642,6
165,439,9
165,761,5
165,922,10
165,584,8
165,665,2
165,154,5
165,388,3
165,857,6
165,582,7
165,521,9
165,158,8
165,615,4
165,51,8
165,768,7
165,777,9
165,181,6
166,429,5
166,690,3
166,493,2
166,574,5
166,904,2
166,582,7
166,346,1
166,107,10
166,351,6
166,399,9
166,445,1
166,946,9
166,725,6
166,43,9
166,558,4
166,111,2
166,792,4
166,529,8
166,490,6
166,282,4
166,259,4
166,441,3
166,26,3
166,391,9
166,958,9
170,893,9
170,702,2
170,600,6
170,459,5
170,790,2
170,672,7
170,888,3
170,256,9
170,610,8
170,163,3
170,87,4
170,685,3
170,615,2
170,713,7
170,842,3
170,602,4
172,148,3
172,533,2
172,379,5
172,936,6
172,213,8
172,277,8
172,342,4
172,734,10
172,96,8
172,481,4
172,666,5
172,915,6
172,58,2
172,709,8
172,688,7
172,187,7
172,246,7
172,5,9
172,353,5
172,138,4
172,684,2
172,23,9
172,14,10
172,403,10
172,349,1
174,730,7
174,955,9
174,375,9
174,587,6
174,238,6
174,568,3
174,911,3
174,266,3
174,164,9
174,504,10
174,605,8
174,577,2
174,225,8
174,234,10
174,692,1
174,779,7
174,35,3
174,650,7
174,454,7
174,405,5
174,583,6
174,906,9
174,839,5
174,223,1
174,228,9
175,849,7
175,833,2
175,787,4
175,599,4
175,803,4
175,770,2
175,290,5
175,894,5
175,633,5
175,345,5
175,571,1
175,406,7
175,84,5
175,572,5
175,415,2
175,136,9
175,565,3
175,865,1
175,241,7
175,293,2
177,77,10
177,823,10
177,333,6
177,592,4
177,146,9
177,298,5
177,367,3
177,509,1
177,102,5
177,61,8
177,661,8
177,390,5
177,696,8
177,764,3
177,424,9
177,815,6
177,957,6
177,125,2
177,326,5
177,88,9
177,879,1
177,230,4
177,721,5
178,234,7
178,490,3
178,546,9
178,548,2
178,605,6
178,745,3
178,438,9
178,482,10
178,370,3
178,972,9
178,337,4
178,639,10
178,549,6
178,887,6
178,823,2
178,643,5
178,732,2
178,567,7
178,794,6
178,35,3
178,232,9
178,381,4
178,53,7
178,976,10
178,785,8
178,212,5
178,276,5
178,639,9
179,961,5
179,634,9
179,482,5
179,969,3
179,253,8
179,435,4
179,464,6
179,921,4
179,730,2
179,596,8
179,375,10
179,773,2
179,252,4
179,238,7
179,796,6
181,736,9
181,189,8
181,280,6
181,43,5
181,955,1
181,167,4
181,118,6
181,833,4
181,573,8
181,27,6
181,607,6
181,328,2
181,180,5
181,139,10
181,827,4
181,729,5
181,382,6
181,338,5
181,791,8
181,76,9
181,435,10
183,270,9
183,543,10
183,886,4
183,265,5
183,598,4
183,370,6
183,619,7
183,156,6
183,658,1
183,682,5
183,395,7
183,73,2
183,94,4
183,880,6
183,270,2
183,361,2
183,861,7
183,530,8
183,393,3
183,313,4
188,798,6
188,653,3
188,426,6
188,742,7
188,549,2
188,520,8
188,312,2
188,213,10
188,954,5
188,121,10
188,204,9
188,684,3
188,493,4
188,452,1
188,622,3
188,298,8
189,860,6
189,461,3
189,249,1
189,933,5
189,20,5
189,956,4
189,969,2
189,119,5
189,47,9
189,489,3
189,38,2
189,224,3
189,285,8
189,567,2
189,125,8
189,368,7
189,290,2
191,44,6
191,84,9
191,967,2
191,460,1
191,161,6
191,573,5
191,415,9
191,641,8
191,154,2
191,465,2
191,660,10
191,955,1
191,227,6
191,612,2
191,525,8
191,854,4
191,185,9
191,644,2
191,524,4
191,192,9
191,432,6
193,547,6
193,512,4
193,160,4
193,287,1
193,236,9
193,32,2
193,671,3
193,629,9
193,570,2
193,907,10
193,896,5
193,190,3
193,411,9
193,142,4
193,941,10
193,15,3
193,476,2
193,502,8
193,229,3
194,754,6
194,459,7
194,200,7
194,542,5
194,235,7
194,959,1
194,454,1
194,407,7
194,158,8
194,497,2
194,333,9
194,968,5
194,258,3
194,37,5
194,328,4
194,143,4
194,512,2
198,203,5
198,803,6
198,198,8
198,832,7
198,390,7
198,722,9
198,385,5
198,784,7
198,849,4
198,908,4
198,151,4
198,941,6
198,222,5
198,29,9
198,79,5
198,718,5
198,250,3
198,718,9
198,284,9
198,392,2
198,545,7
198,550,7
